Fecha Tiempo Temperatura Distancia Paso_Madera
2025/1/15 15:6:6 25.57 314.00 0
2025/1/15 15:6:7 21.77 314.00 0
2025/1/15 15:6:7 20.93 314.00 0
2025/1/15 15:6:7 20.65 314.00 0
2025/1/15 15:6:7 20.57 315.00 0
2025/1/15 15:6:8 20.51 315.00 0
2025/1/15 15:6:8 20.65 314.00 0
2025/1/15 15:6:8 20.71 315.00 0
2025/1/15 15:6:8 20.87 313.00 0
2025/1/15 15:6:9 20.97 314.00 0
2025/1/15 15:6:9 21.47 313.00 0
2025/1/15 15:6:9 21.11 314.00 0
2025/1/15 15:6:9 22.23 314.00 0
2025/1/15 15:6:10 21.93 314.00 0
2025/1/15 15:6:10 25.77 314.00 0
2025/1/15 15:6:10 25.67 314.00 0
2025/1/15 15:6:10 25.71 314.00 0
2025/1/15 15:6:10 25.53 313.00 0
2025/1/15 15:6:11 25.53 314.00 0
2025/1/15 15:6:11 25.53 314.00 0
2025/1/15 15:6:11 25.49 314.00 0
2025/1/15 15:6:11 25.47 315.00 0
2025/1/15 15:6:12 25.47 315.00 0
2025/1/15 15:6:12 25.57 315.00 0
2025/1/15 15:6:12 25.45 315.00 0
2025/1/15 15:6:12 25.57 314.00 0
2025/1/15 15:6:13 25.51 314.00 0
2025/1/15 15:6:13 25.53 309.00 0
2025/1/15 15:6:13 25.55 314.00 0
2025/1/15 15:6:13 25.61 314.00 0
2025/1/15 15:6:14 25.63 314.00 0
2025/1/15 15:6:14 25.47 314.00 0
2025/1/15 15:6:14 25.63 314.00 0
2025/1/15 15:6:14 25.43 314.00 0
2025/1/15 15:6:14 25.63 314.00 0
2025/1/15 15:6:15 25.39 314.00 0
2025/1/15 15:6:15 25.57 313.00 0
2025/1/15 15:6:15 25.37 313.00 0
2025/1/15 15:6:15 25.57 313.00 0
2025/1/15 15:6:16 25.73 313.00 0
2025/1/15 15:6:16 25.71 313.00 0
2025/1/15 15:6:16 25.35 314.00 0
2025/1/15 15:6:17 25.65 314.00 0
2025/1/15 15:6:17 25.87 314.00 0
2025/1/15 15:6:17 25.65 314.00 0
2025/1/15 15:6:17 25.81 314.00 0
2025/1/15 15:6:18 25.61 311.00 0
2025/1/15 15:6:18 25.93 313.00 0
2025/1/15 15:6:18 25.45 314.00 0
2025/1/15 15:6:18 25.91 314.00 0
2025/1/15 15:6:19 25.43 314.00 0
2025/1/15 15:6:19 25.65 314.00 0
2025/1/15 15:6:19 25.33 314.00 0
2025/1/15 15:6:19 25.67 314.00 0
2025/1/15 15:6:20 25.27 314.00 0
2025/1/15 15:6:20 25.55 314.00 0
2025/1/15 15:6:20 25.83 314.00 0
2025/1/15 15:6:20 25.59 316.00 0
2025/1/15 15:6:20 25.87 314.00 0
2025/1/15 15:6:21 25.27 314.00 0
2025/1/15 15:6:21 25.87 314.00 0
2025/1/15 15:6:21 25.31 315.00 0
2025/1/15 15:6:21 25.55 314.00 0
2025/1/15 15:6:22 25.27 314.00 0
2025/1/15 15:6:22 25.57 314.00 0
2025/1/15 15:6:22 25.27 314.00 0
2025/1/15 15:6:22 25.49 314.00 0
2025/1/15 15:6:23 25.81 317.00 0
2025/1/15 15:6:23 25.51 313.00 0
2025/1/15 15:6:23 25.81 314.00 0
2025/1/15 15:6:23 25.29 313.00 0
2025/1/15 15:6:24 25.85 313.00 0
2025/1/15 15:6:24 25.25 315.00 0
2025/1/15 15:6:24 25.71 314.00 0
2025/1/15 15:6:24 25.31 314.00 0
2025/1/15 15:6:25 25.43 314.00 0
2025/1/15 15:6:25 25.31 314.00 0
2025/1/15 15:6:25 25.53 315.00 0
2025/1/15 15:6:25 25.77 314.00 0
2025/1/15 15:6:25 25.35 314.00 0
2025/1/15 15:6:26 25.69 314.00 0
2025/1/15 15:6:26 25.39 314.00 0
2025/1/15 15:6:26 25.65 314.00 0
2025/1/15 15:6:26 25.41 314.00 0
2025/1/15 15:6:27 25.53 314.00 0
2025/1/15 15:6:27 25.51 314.00 0
2025/1/15 15:6:27 25.27 314.00 0
2025/1/15 15:6:28 25.35 314.00 0
2025/1/15 15:6:28 25.45 314.00 0
2025/1/15 15:6:28 25.17 314.00 0
2025/1/15 15:6:29 25.39 314.00 0
2025/1/15 15:6:29 25.13 314.00 0
2025/1/15 15:6:29 25.43 314.00 0
2025/1/15 15:6:29 25.17 314.00 0
2025/1/15 15:6:30 25.39 312.00 0
2025/1/15 15:6:30 25.23 315.00 0
2025/1/15 15:6:30 25.43 315.00 0
2025/1/15 15:6:30 25.39 312.00 0
2025/1/15 15:6:31 25.33 312.00 0
2025/1/15 15:6:31 25.47 315.00 0
2025/1/15 15:6:31 25.29 314.00 0
2025/1/15 15:6:31 25.55 313.00 0
2025/1/15 15:6:31 25.19 313.00 0
2025/1/15 15:6:32 25.55 314.00 0
2025/1/15 15:6:32 25.25 313.00 0
2025/1/15 15:6:32 25.21 313.00 0
2025/1/15 15:6:32 25.13 313.00 0
2025/1/15 15:6:33 25.37 314.00 0
2025/1/15 15:6:33 25.21 314.00 0
2025/1/15 15:6:33 25.31 314.00 0
2025/1/15 15:6:33 25.49 314.00 0
2025/1/15 15:6:34 25.31 315.00 0
2025/1/15 15:6:34 25.51 315.00 0
2025/1/15 15:6:34 25.35 314.00 0
2025/1/15 15:6:34 25.57 314.00 0
2025/1/15 15:6:35 25.29 314.00 0
2025/1/15 15:6:35 25.29 314.00 0
2025/1/15 15:6:35 25.31 314.00 0
2025/1/15 15:6:35 25.37 314.00 0
2025/1/15 15:6:35 25.41 314.00 0
2025/1/15 15:6:36 25.27 314.00 0
2025/1/15 15:6:36 25.43 314.00 0
2025/1/15 15:6:36 25.25 314.00 0
2025/1/15 15:6:36 25.37 314.00 0
2025/1/15 15:6:37 25.37 314.00 0
2025/1/15 15:6:37 25.33 314.00 0
2025/1/15 15:6:37 25.43 314.00 0
2025/1/15 15:6:37 25.43 314.00 0
2025/1/15 15:6:38 25.59 314.00 0
2025/1/15 15:6:38 25.31 314.00 0
2025/1/15 15:6:38 25.67 314.00 0
2025/1/15 15:6:38 25.85 314.00 0
2025/1/15 15:6:39 25.73 285.00 0
2025/1/15 15:6:39 25.25 295.00 0
2025/1/15 15:6:39 25.39 299.00 0
2025/1/15 15:6:40 22.21 276.00 0
2025/1/15 15:6:40 20.61 285.00 0
2025/1/15 15:6:41 20.75 285.00 0
2025/1/15 15:6:42 22.33 304.00 0
2025/1/15 15:6:42 23.21 313.00 0
2025/1/15 15:6:42 25.31 314.00 0
2025/1/15 15:6:42 25.83 314.00 0
2025/1/15 15:6:43 25.71 314.00 0
2025/1/15 15:6:43 25.93 314.00 0
2025/1/15 15:6:43 25.45 314.00 0
2025/1/15 15:6:43 25.93 314.00 0
2025/1/15 15:6:43 25.53 314.00 0
2025/1/15 15:6:44 25.93 314.00 0
2025/1/15 15:6:44 25.49 314.00 0
2025/1/15 15:6:44 25.65 315.00 0
2025/1/15 15:6:44 25.47 315.00 0
2025/1/15 15:6:45 25.63 314.00 0
2025/1/15 15:6:45 25.91 315.00 0
2025/1/15 15:6:45 25.57 315.00 0
2025/1/15 15:6:45 25.83 314.00 0
2025/1/15 15:6:46 25.47 314.00 0
2025/1/15 15:6:46 25.89 313.00 0
2025/1/15 15:6:46 25.23 314.00 0
2025/1/15 15:6:46 25.83 314.00 0
2025/1/15 15:6:47 25.33 314.00 0
2025/1/15 15:6:47 25.57 314.00 0
2025/1/15 15:6:47 25.37 314.00 0
2025/1/15 15:6:47 25.65 314.00 0
2025/1/15 15:6:48 25.35 314.00 0
2025/1/15 15:6:48 25.51 314.00 0
2025/1/15 15:6:48 25.89 314.00 0
2025/1/15 15:6:48 25.47 314.00 0
2025/1/15 15:6:48 25.91 314.00 0
2025/1/15 15:6:49 25.35 314.00 0
2025/1/15 15:6:49 25.91 314.00 0
2025/1/15 15:6:49 25.45 314.00 0
2025/1/15 15:6:49 25.55 314.00 0
2025/1/15 15:6:50 25.37 314.00 0
2025/1/15 15:6:50 25.59 314.00 0
2025/1/15 15:6:50 25.45 314.00 0
2025/1/15 15:6:50 25.47 314.00 0
2025/1/15 15:6:51 25.87 314.00 0
2025/1/15 15:6:51 25.43 314.00 0
2025/1/15 15:6:51 25.81 315.00 0
2025/1/15 15:6:51 25.69 315.00 1
2025/1/15 15:6:52 24.93 293.00 1
2025/1/15 15:6:52 24.89 294.00 1
2025/1/15 15:6:52 23.35 299.00 1
2025/1/15 15:6:52 22.71 293.00 0
2025/1/15 15:6:52 22.03 297.00 0
2025/1/15 15:6:53 21.45 294.00 0
2025/1/15 15:6:53 21.15 295.00 0
2025/1/15 15:6:53 21.05 295.00 0
2025/1/15 15:6:53 20.97 295.00 0
2025/1/15 15:6:54 21.15 294.00 0
2025/1/15 15:6:54 21.37 295.00 0
2025/1/15 15:6:54 21.17 295.00 0
2025/1/15 15:6:54 21.19 295.00 0
2025/1/15 15:6:55 21.15 295.00 0
2025/1/15 15:6:55 21.01 295.00 0
2025/1/15 15:6:55 20.93 289.00 0
2025/1/15 15:6:55 20.77 289.00 0
2025/1/15 15:6:56 24.43 313.00 0
2025/1/15 15:6:56 26.03 314.00 0
2025/1/15 15:6:56 25.49 314.00 0
2025/1/15 15:6:56 25.97 314.00 0
2025/1/15 15:6:57 25.51 314.00 0
2025/1/15 15:6:57 26.09 314.00 0
2025/1/15 15:6:57 25.47 314.00 0
2025/1/15 15:6:57 25.85 314.00 0
2025/1/15 15:6:57 25.55 314.00 0
2025/1/15 15:6:58 25.81 314.00 0
2025/1/15 15:6:58 26.07 315.00 0
2025/1/15 15:6:58 25.75 314.00 0
2025/1/15 15:6:58 26.09 314.00 0
2025/1/15 15:6:59 25.61 315.00 0
2025/1/15 15:6:59 26.13 314.00 0
2025/1/15 15:6:59 25.59 315.00 0
2025/1/15 15:6:59 26.03 314.00 0
2025/1/15 15:7:0 25.47 314.00 0
2025/1/15 15:7:0 25.81 314.00 0
2025/1/15 15:7:0 25.49 314.00 0
2025/1/15 15:7:0 25.81 314.00 0
2025/1/15 15:7:1 26.03 314.00 0
2025/1/15 15:7:1 25.87 314.00 0
2025/1/15 15:7:1 26.15 314.00 0
2025/1/15 15:7:1 25.61 314.00 0
2025/1/15 15:7:1 26.09 314.00 0
2025/1/15 15:7:2 25.67 314.00 0
2025/1/15 15:7:2 26.11 314.00 0
2025/1/15 15:7:2 25.63 314.00 0
2025/1/15 15:7:2 25.81 314.00 0
2025/1/15 15:7:3 25.65 314.00 0
2025/1/15 15:7:3 25.85 314.00 0
2025/1/15 15:7:3 26.01 314.00 0
2025/1/15 15:7:3 25.83 314.00 0
2025/1/15 15:7:4 25.93 314.00 0
2025/1/15 15:7:4 25.65 314.00 0
2025/1/15 15:7:4 25.85 314.00 0
2025/1/15 15:7:4 25.61 314.00 0
2025/1/15 15:7:5 25.79 314.00 0
2025/1/15 15:7:5 25.61 314.00 0
2025/1/15 15:7:5 25.71 314.00 0
2025/1/15 15:7:5 25.49 314.00 0
2025/1/15 15:7:6 25.67 314.00 0
2025/1/15 15:7:6 25.67 314.00 0
2025/1/15 15:7:6 25.75 314.00 0
2025/1/15 15:7:6 25.75 314.00 0
2025/1/15 15:7:6 25.53 314.00 0
2025/1/15 15:7:7 25.61 314.00 0
2025/1/15 15:7:7 25.61 314.00 0
2025/1/15 15:7:7 25.69 314.00 0
2025/1/15 15:7:7 25.53 314.00 0
2025/1/15 15:7:8 25.75 314.00 0
2025/1/15 15:7:8 25.55 314.00 0
2025/1/15 15:7:8 25.79 315.00 0
2025/1/15 15:7:8 25.65 314.00 0
2025/1/15 15:7:9 25.75 315.00 0
2025/1/15 15:7:9 25.63 314.00 0
2025/1/15 15:7:9 25.81 315.00 0
2025/1/15 15:7:9 25.67 315.00 0
2025/1/15 15:7:10 25.63 315.00 0
2025/1/15 15:7:10 25.83 315.00 0
2025/1/15 15:7:10 25.61 315.00 0
2025/1/15 15:7:10 25.85 315.00 0
2025/1/15 15:7:10 25.47 315.00 0
2025/1/15 15:7:11 25.85 314.00 0
2025/1/15 15:7:11 25.49 314.00 0
2025/1/15 15:7:11 25.71 314.00 0
2025/1/15 15:7:11 25.43 314.00 0
2025/1/15 15:7:12 25.95 314.00 0
2025/1/15 15:7:12 23.17 295.00 0
2025/1/15 15:7:12 22.45 286.00 0
2025/1/15 15:7:12 22.53 281.00 0
2025/1/15 15:7:13 22.67 303.00 0
2025/1/15 15:7:13 22.51 313.00 0
2025/1/15 15:7:14 23.21 312.00 0
2025/1/15 15:7:14 22.79 313.00 0
2025/1/15 15:7:14 22.69 312.00 0
2025/1/15 15:7:14 21.65 312.00 0
2025/1/15 15:7:15 21.95 313.00 0
2025/1/15 15:7:15 24.85 313.00 0
2025/1/15 15:7:15 22.63 313.00 0
2025/1/15 15:7:15 22.21 313.00 0
2025/1/15 15:7:16 22.11 313.00 0
2025/1/15 15:7:16 26.07 314.00 0
2025/1/15 15:7:16 26.41 314.00 0
2025/1/15 15:7:16 26.11 314.00 0
2025/1/15 15:7:17 26.23 314.00 0
2025/1/15 15:7:17 26.07 314.00 0
2025/1/15 15:7:17 26.17 314.00 0
2025/1/15 15:7:17 26.23 314.00 0
2025/1/15 15:7:17 26.21 314.00 0
2025/1/15 15:7:18 26.33 313.00 0
2025/1/15 15:7:18 26.17 313.00 0
2025/1/15 15:7:18 26.29 314.00 0
2025/1/15 15:7:18 25.91 314.00 0
2025/1/15 15:7:19 26.19 314.00 0
2025/1/15 15:7:19 25.91 314.00 0
2025/1/15 15:7:19 26.09 314.00 0
2025/1/15 15:7:19 25.95 314.00 0
2025/1/15 15:7:20 26.23 314.00 0
2025/1/15 15:7:20 26.25 314.00 0
2025/1/15 15:7:20 26.15 314.00 0
2025/1/15 15:7:20 26.35 314.00 0
2025/1/15 15:7:21 26.19 314.00 0
2025/1/15 15:7:21 26.29 314.00 0
2025/1/15 15:7:21 25.91 314.00 0
2025/1/15 15:7:21 26.17 314.00 0
2025/1/15 15:7:21 26.01 314.00 0
2025/1/15 15:7:22 26.03 314.00 0
2025/1/15 15:7:22 25.89 314.00 0
2025/1/15 15:7:22 26.09 314.00 0
2025/1/15 15:7:22 25.87 314.00 0
2025/1/15 15:7:23 25.93 314.00 0
2025/1/15 15:7:23 25.87 314.00 0
2025/1/15 15:7:23 25.85 314.00 0
2025/1/15 15:7:23 25.85 314.00 0
2025/1/15 15:7:24 25.87 313.00 0
2025/1/15 15:7:24 25.89 313.00 0
2025/1/15 15:7:24 25.93 313.00 0
2025/1/15 15:7:24 25.97 313.00 0
2025/1/15 15:7:25 25.87 313.00 0
2025/1/15 15:7:25 21.59 296.00 0
2025/1/15 15:7:26 21.79 297.00 0
2025/1/15 15:7:26 21.67 297.00 0
2025/1/15 15:7:26 21.87 284.00 0
2025/1/15 15:7:26 21.69 288.00 0
2025/1/15 15:7:27 21.63 289.00 0
2025/1/15 15:7:27 21.39 298.00 0
2025/1/15 15:7:27 21.47 314.00 0
2025/1/15 15:7:28 21.73 315.00 0
2025/1/15 15:7:28 21.57 315.00 0
2025/1/15 15:7:28 21.41 315.00 0
2025/1/15 15:7:28 21.47 314.00 0
2025/1/15 15:7:28 21.53 314.00 0
2025/1/15 15:7:29 21.27 314.00 0
2025/1/15 15:7:29 21.23 307.00 0
2025/1/15 15:7:29 22.69 313.00 0
2025/1/15 15:7:29 25.91 313.00 0
2025/1/15 15:7:30 26.21 313.00 0
2025/1/15 15:7:30 26.01 313.00 0
2025/1/15 15:7:30 26.25 314.00 0
2025/1/15 15:7:30 25.91 314.00 0
2025/1/15 15:7:31 26.27 314.00 0
2025/1/15 15:7:31 25.85 314.00 0
2025/1/15 15:7:31 26.23 314.00 0
2025/1/15 15:7:31 25.83 314.00 0
2025/1/15 15:7:32 26.03 314.00 0
2025/1/15 15:7:32 25.79 314.00 0
2025/1/15 15:7:32 25.97 314.00 0
2025/1/15 15:7:32 26.23 314.00 0
2025/1/15 15:7:32 25.95 314.00 0
2025/1/15 15:7:33 26.17 314.00 0
2025/1/15 15:7:33 26.13 314.00 0
2025/1/15 15:7:33 26.25 314.00 0
2025/1/15 15:7:33 25.95 314.00 0
2025/1/15 15:7:34 26.31 314.00 0
2025/1/15 15:7:34 25.93 314.00 0
2025/1/15 15:7:34 26.11 314.00 0
2025/1/15 15:7:34 25.89 314.00 0
2025/1/15 15:7:35 26.07 314.00 0
2025/1/15 15:7:35 26.23 314.00 0
2025/1/15 15:7:35 26.07 314.00 0
2025/1/15 15:7:35 26.21 314.00 0
2025/1/15 15:7:36 25.89 314.00 0
2025/1/15 15:7:36 26.15 314.00 0
2025/1/15 15:7:36 25.91 314.00 0
2025/1/15 15:7:36 26.17 314.00 0
2025/1/15 15:7:36 25.89 314.00 0
2025/1/15 15:7:37 26.15 314.00 0
2025/1/15 15:7:37 25.95 314.00 0
2025/1/15 15:7:37 26.03 314.00 0
2025/1/15 15:7:37 25.99 314.00 0
2025/1/15 15:7:38 26.01 314.00 0
2025/1/15 15:7:38 25.81 314.00 0
2025/1/15 15:7:38 25.87 314.00 0
2025/1/15 15:7:38 25.79 314.00 0
2025/1/15 15:7:39 25.87 314.00 0
2025/1/15 15:7:39 25.89 314.00 0
2025/1/15 15:7:39 25.87 314.00 0
2025/1/15 15:7:39 26.01 314.00 0
2025/1/15 15:7:40 25.93 314.00 0
2025/1/15 15:7:40 25.95 314.00 0
2025/1/15 15:7:40 25.81 314.00 0
2025/1/15 15:7:40 26.05 314.00 0
2025/1/15 15:7:41 25.87 314.00 0
2025/1/15 15:7:41 25.87 314.00 0
2025/1/15 15:7:41 25.77 314.00 0
2025/1/15 15:7:41 25.85 314.00 0
2025/1/15 15:7:41 25.77 314.00 0
2025/1/15 15:7:42 25.87 314.00 0
2025/1/15 15:7:42 26.01 314.00 0
2025/1/15 15:7:42 25.89 314.00 0
2025/1/15 15:7:42 26.03 314.00 0
2025/1/15 15:7:43 25.63 314.00 0
2025/1/15 15:7:43 26.11 314.00 0
2025/1/15 15:7:43 25.67 314.00 0
2025/1/15 15:7:43 25.77 314.00 0
2025/1/15 15:7:44 25.69 314.00 0
2025/1/15 15:7:44 25.89 314.00 0
2025/1/15 15:7:44 26.05 314.00 0
2025/1/15 15:7:44 25.89 314.00 0
2025/1/15 15:7:45 26.07 314.00 0
2025/1/15 15:7:45 25.81 314.00 0
2025/1/15 15:7:45 22.57 276.00 0
2025/1/15 15:7:46 22.91 256.00 0
2025/1/15 15:7:46 23.13 276.00 0
2025/1/15 15:7:46 23.25 291.00 0
2025/1/15 15:7:47 22.93 313.00 0
2025/1/15 15:7:47 23.17 313.00 0
2025/1/15 15:7:47 23.19 313.00 0
2025/1/15 15:7:47 23.17 313.00 0
2025/1/15 15:7:48 22.61 313.00 0
2025/1/15 15:7:48 23.05 313.00 0
2025/1/15 15:7:48 23.09 311.00 0
2025/1/15 15:7:48 22.79 312.00 0
2025/1/15 15:7:49 22.11 312.00 0
2025/1/15 15:7:49 25.41 313.00 0
2025/1/15 15:7:49 26.07 313.00 0
2025/1/15 15:7:49 25.85 313.00 0
2025/1/15 15:7:50 26.05 314.00 0
2025/1/15 15:7:50 26.25 314.00 0
2025/1/15 15:7:50 26.05 314.00 0
2025/1/15 15:7:50 26.29 314.00 0
2025/1/15 15:7:51 25.93 313.00 0
2025/1/15 15:7:51 26.13 314.00 0
2025/1/15 15:7:51 25.83 314.00 0
2025/1/15 15:7:51 26.15 314.00 0
2025/1/15 15:7:52 25.97 313.00 0
2025/1/15 15:7:52 25.67 313.00 0
2025/1/15 15:7:52 25.91 313.00 0
2025/1/15 15:7:52 25.99 313.00 0
2025/1/15 15:7:53 25.87 314.00 0
2025/1/15 15:7:53 25.97 314.00 0
2025/1/15 15:7:53 25.95 314.00 0
2025/1/15 15:7:53 25.99 314.00 0
2025/1/15 15:7:54 25.77 314.00 0
2025/1/15 15:7:54 26.05 314.00 0
2025/1/15 15:7:54 25.87 314.00 0
2025/1/15 15:7:54 25.89 314.00 0
2025/1/15 15:7:55 25.71 314.00 0
2025/1/15 15:7:55 25.97 314.00 0
2025/1/15 15:7:55 26.13 314.00 0
2025/1/15 15:7:55 26.03 314.00 0
2025/1/15 15:7:55 26.19 313.00 0
2025/1/15 15:7:56 25.99 313.00 0
2025/1/15 15:7:56 26.27 313.00 0
2025/1/15 15:7:56 25.87 313.00 0
2025/1/15 15:7:56 26.35 313.00 0
2025/1/15 15:7:57 25.87 313.00 0
2025/1/15 15:7:57 26.01 314.00 0
2025/1/15 15:7:57 25.77 314.00 0
2025/1/15 15:7:57 26.01 314.00 0
2025/1/15 15:7:58 25.75 314.00 0
2025/1/15 15:7:58 26.07 314.00 0
2025/1/15 15:7:58 26.33 314.00 0
2025/1/15 15:7:58 26.07 314.00 0
2025/1/15 15:7:59 26.39 314.00 0
2025/1/15 15:7:59 25.91 314.00 0
2025/1/15 15:7:59 26.39 314.00 0
2025/1/15 15:7:59 25.87 314.00 0
2025/1/15 15:7:59 26.01 314.00 0
2025/1/15 15:8:0 25.83 314.00 0
2025/1/15 15:8:0 26.13 313.00 0
2025/1/15 15:8:0 25.85 313.00 0
2025/1/15 15:8:0 25.95 314.00 0
2025/1/15 15:8:1 26.03 314.00 0
2025/1/15 15:8:1 25.89 314.00 0
2025/1/15 15:8:1 26.09 314.00 0
2025/1/15 15:8:1 25.81 314.00 0
2025/1/15 15:8:2 26.17 313.00 0
2025/1/15 15:8:2 25.89 313.00 0
2025/1/15 15:8:2 26.01 314.00 0
2025/1/15 15:8:2 25.73 314.00 0
2025/1/15 15:8:3 25.99 314.00 0
2025/1/15 15:8:3 25.81 314.00 0
2025/1/15 15:8:3 25.93 313.00 0
2025/1/15 15:8:3 25.85 313.00 0
2025/1/15 15:8:4 25.83 313.00 0
2025/1/15 15:8:4 25.81 313.00 0
2025/1/15 15:8:4 25.65 313.00 0
2025/1/15 15:8:4 25.75 313.00 0
2025/1/15 15:8:4 25.69 313.00 0
2025/1/15 15:8:5 25.85 313.00 0
2025/1/15 15:8:5 25.83 313.00 0
2025/1/15 15:8:5 25.81 313.00 0
2025/1/15 15:8:5 25.67 314.00 0
2025/1/15 15:8:6 25.83 314.00 0
2025/1/15 15:8:6 25.65 314.00 0
2025/1/15 15:8:6 22.95 314.00 0
2025/1/15 15:8:6 21.21 314.00 0
2025/1/15 15:8:7 21.43 313.00 0
2025/1/15 15:8:7 21.43 313.00 0
2025/1/15 15:8:7 21.25 313.00 0
2025/1/15 15:8:7 21.61 313.00 0
2025/1/15 15:8:8 21.55 312.00 0
2025/1/15 15:8:8 21.47 312.00 0
2025/1/15 15:8:8 21.87 312.00 0
2025/1/15 15:8:8 22.09 296.00 0
2025/1/15 15:8:9 22.31 297.00 0
2025/1/15 15:8:9 22.21 306.00 0
2025/1/15 15:8:9 22.05 307.00 0
2025/1/15 15:8:9 22.01 314.00 0
2025/1/15 15:8:9 21.97 314.00 0
2025/1/15 15:8:10 22.27 313.00 0
2025/1/15 15:8:10 25.17 313.00 0
2025/1/15 15:8:10 25.31 313.00 0
2025/1/15 15:8:10 25.67 313.00 0
2025/1/15 15:8:11 25.23 313.00 0
2025/1/15 15:8:11 25.51 313.00 0
2025/1/15 15:8:11 25.35 313.00 0
2025/1/15 15:8:11 25.51 313.00 0
2025/1/15 15:8:12 25.23 314.00 0
2025/1/15 15:8:12 25.57 313.00 0
2025/1/15 15:8:12 25.65 313.00 0
2025/1/15 15:8:12 25.51 313.00 0
2025/1/15 15:8:13 25.69 313.00 0
2025/1/15 15:8:13 25.53 314.00 0
2025/1/15 15:8:13 25.61 314.00 0
2025/1/15 15:8:13 25.31 314.00 0
2025/1/15 15:8:13 25.57 314.00 0
2025/1/15 15:8:14 25.31 314.00 0
2025/1/15 15:8:14 25.57 314.00 0
2025/1/15 15:8:14 25.27 314.00 0
2025/1/15 15:8:14 25.49 314.00 0
2025/1/15 15:8:15 25.55 313.00 0
2025/1/15 15:8:15 25.49 313.00 0
2025/1/15 15:8:15 25.65 314.00 0
2025/1/15 15:8:15 25.57 314.00 0
2025/1/15 15:8:16 25.61 314.00 0
2025/1/15 15:8:16 25.27 314.00 0
2025/1/15 15:8:16 25.61 314.00 0
2025/1/15 15:8:16 25.27 314.00 0
2025/1/15 15:8:17 25.45 314.00 0
2025/1/15 15:8:17 25.37 313.00 0
2025/1/15 15:8:17 25.53 313.00 0
2025/1/15 15:8:17 25.59 313.00 0
2025/1/15 15:8:17 25.53 313.00 0
2025/1/15 15:8:18 25.53 313.00 0
2025/1/15 15:8:18 25.49 313.00 0
2025/1/15 15:8:18 25.59 314.00 0
2025/1/15 15:8:18 25.27 314.00 0
2025/1/15 15:8:19 25.53 314.00 0
2025/1/15 15:8:19 25.27 314.00 0
2025/1/15 15:8:19 25.53 314.00 0
2025/1/15 15:8:20 25.33 314.00 0
2025/1/15 15:8:20 25.55 314.00 0
2025/1/15 15:8:20 25.27 314.00 0
2025/1/15 15:8:20 25.49 313.00 0
2025/1/15 15:8:21 25.21 313.00 0
2025/1/15 15:8:21 25.57 313.00 0
2025/1/15 15:8:21 25.31 313.00 0
2025/1/15 15:8:21 25.45 313.00 0
2025/1/15 15:8:22 25.63 313.00 0
2025/1/15 15:8:22 25.57 313.00 0
2025/1/15 15:8:22 25.55 313.00 0
2025/1/15 15:8:22 25.31 313.00 0
2025/1/15 15:8:23 25.61 314.00 0
2025/1/15 15:8:23 25.37 314.00 0
2025/1/15 15:8:23 25.59 314.00 0
2025/1/15 15:8:23 25.41 314.00 0
2025/1/15 15:8:24 25.65 314.00 0
2025/1/15 15:8:24 25.35 314.00 0
2025/1/15 15:8:24 25.83 314.00 0
2025/1/15 15:8:24 25.65 314.00 0
2025/1/15 15:8:24 25.85 314.00 0
2025/1/15 15:8:25 25.65 314.00 0
2025/1/15 15:8:25 25.65 314.00 0
2025/1/15 15:8:25 25.63 314.00 0
2025/1/15 15:8:25 25.67 314.00 0
2025/1/15 15:8:26 25.99 314.00 0
2025/1/15 15:8:26 25.73 314.00 0
2025/1/15 15:8:26 26.05 314.00 0
2025/1/15 15:8:26 25.75 314.00 0
2025/1/15 15:8:27 25.97 314.00 0
2025/1/15 15:8:27 25.59 314.00 0
2025/1/15 15:8:27 26.03 314.00 0
2025/1/15 15:8:27 25.63 314.00 0
2025/1/15 15:8:28 25.77 314.00 0
2025/1/15 15:8:28 25.53 314.00 0
2025/1/15 15:8:28 25.77 314.00 0
2025/1/15 15:8:28 26.01 314.00 0
2025/1/15 15:8:28 25.73 314.00 0
2025/1/15 15:8:29 25.21 314.00 0
2025/1/15 15:8:29 21.73 275.00 0
2025/1/15 15:8:33 25.59 314.00 0
2025/1/15 15:8:33 25.99 309.00 0
2025/1/15 15:8:33 25.47 312.00 0
2025/1/15 15:8:34 25.83 312.00 0
2025/1/15 15:8:34 25.53 310.00 0
2025/1/15 15:8:34 25.73 311.00 0
2025/1/15 15:8:34 25.55 310.00 0
2025/1/15 15:8:35 25.75 311.00 0
2025/1/15 15:8:35 25.87 312.00 0
2025/1/15 15:8:35 25.75 311.00 0
2025/1/15 15:8:35 25.89 312.00 0
2025/1/15 15:8:35 25.47 311.00 0
2025/1/15 15:8:36 25.87 312.00 0
2025/1/15 15:8:36 25.29 311.00 0
2025/1/15 15:8:36 25.73 311.00 0
2025/1/15 15:8:36 25.33 311.00 0
2025/1/15 15:8:37 25.63 311.00 0
2025/1/15 15:8:37 25.35 312.00 0
2025/1/15 15:8:37 25.65 311.00 0
2025/1/15 15:8:37 25.79 311.00 0
2025/1/15 15:8:38 25.57 311.00 0
2025/1/15 15:8:38 25.79 310.00 0
2025/1/15 15:8:38 25.67 311.00 0
2025/1/15 15:8:38 25.85 312.00 0
2025/1/15 15:8:39 25.39 310.00 0
2025/1/15 15:8:39 25.87 313.00 0
