Fecha Hora Temperatura Distancia Laser_pequeño
2025/3/6 13:41:43 23.35 118 52
2025/3/6 13:41:44 23.35 119 51
2025/3/6 13:41:45 23.15 119 52
2025/3/6 13:41:46 23.41 119 51
2025/3/6 13:41:47 23.15 119 50
2025/3/6 13:41:48 23.27 119 53
2025/3/6 13:41:49 23.09 119 49
2025/3/6 13:41:50 23.17 119 47
2025/3/6 13:41:51 23.47 119 51
2025/3/6 13:41:52 23.11 119 48
2025/3/6 13:41:53 23.21 119 51
2025/3/6 13:41:54 23.27 119 48
2025/3/6 13:41:55 23.05 119 49
2025/3/6 13:41:57 23.11 119 51
2025/3/6 13:41:58 23.39 119 50
2025/3/6 13:41:59 23.27 119 49
2025/3/6 13:42:0 23.21 119 51
2025/3/6 13:42:1 23.23 119 51
2025/3/6 13:42:2 23.17 119 48
2025/3/6 13:42:3 22.89 119 49
2025/3/6 13:42:4 23.27 119 48
2025/3/6 13:42:5 23.35 119 50
2025/3/6 13:42:6 23.27 119 49
2025/3/6 13:42:7 23.09 119 49
2025/3/6 13:42:8 23.15 119 51
2025/3/6 13:42:9 23.29 119 48
2025/3/6 13:42:10 23.11 119 51
2025/3/6 13:42:11 23.27 119 49
2025/3/6 13:42:12 23.17 119 51
2025/3/6 13:42:13 23.33 119 51
2025/3/6 13:42:14 23.09 119 52
2025/3/6 13:42:15 23.21 119 51
2025/3/6 13:42:16 23.29 119 52
2025/3/6 13:42:18 23.27 119 49
2025/3/6 13:42:19 23.21 119 48
2025/3/6 13:42:20 23.29 119 49
2025/3/6 13:42:21 23.23 120 47
2025/3/6 13:42:22 23.17 120 49
2025/3/6 13:42:23 23.09 120 50
2025/3/6 13:42:24 23.15 120 51
2025/3/6 13:42:25 23.15 120 50
2025/3/6 13:42:26 23.23 120 49
2025/3/6 13:42:27 23.35 120 50
2025/3/6 13:42:28 23.27 120 50
2025/3/6 13:42:29 23.09 120 48
2025/3/6 13:42:30 23.33 120 50
2025/3/6 13:42:31 23.17 120 46
2025/3/6 13:42:32 23.33 120 47
2025/3/6 13:42:33 23.05 120 50
2025/3/6 13:42:34 23.23 120 50
2025/3/6 13:42:35 23.33 120 49
2025/3/6 13:42:36 23.39 120 51
2025/3/6 13:42:37 23.21 120 50
2025/3/6 13:42:39 23.47 120 47
2025/3/6 13:42:40 23.27 120 49
2025/3/6 13:42:41 23.09 120 49
2025/3/6 13:42:42 22.93 120 46
2025/3/6 13:42:43 23.39 120 51
2025/3/6 13:42:44 23.33 120 52
2025/3/6 13:42:45 22.89 120 50
2025/3/6 13:42:46 23.03 120 50
2025/3/6 13:42:47 23.17 120 49
2025/3/6 13:42:48 23.29 120 50
2025/3/6 13:42:49 23.17 120 48
2025/3/6 13:42:50 23.11 120 48
2025/3/6 13:42:51 23.29 120 48
2025/3/6 13:42:52 23.29 120 49
2025/3/6 13:42:53 23.23 120 50
2025/3/6 13:42:54 23.33 120 48
2025/3/6 13:42:55 23.35 120 50
2025/3/6 13:42:56 23.41 120 50
2025/3/6 13:42:57 23.23 120 49
2025/3/6 13:42:58 23.29 120 50
2025/3/6 13:43:0 23.35 120 48
2025/3/6 13:43:1 23.23 120 48
2025/3/6 13:43:2 23.15 120 50
2025/3/6 13:43:3 23.33 120 50
2025/3/6 13:43:4 23.21 120 49
2025/3/6 13:43:5 23.33 120 48
2025/3/6 13:43:6 23.27 120 47
2025/3/6 13:43:7 23.29 120 48
2025/3/6 13:43:8 23.15 120 50
2025/3/6 13:43:9 22.93 120 48
2025/3/6 13:43:10 22.95 120 50
2025/3/6 13:43:11 23.21 120 48
2025/3/6 13:43:12 23.29 120 50
2025/3/6 13:43:13 23.33 120 48
2025/3/6 13:43:14 23.29 120 48
2025/3/6 13:43:15 23.15 120 52
2025/3/6 13:43:16 23.33 120 51
2025/3/6 13:43:17 23.21 120 49
2025/3/6 13:43:18 23.29 120 50
2025/3/6 13:43:19 23.15 120 48
2025/3/6 13:43:21 22.93 120 50
2025/3/6 13:43:22 23.11 120 47
2025/3/6 13:43:23 23.21 120 47
2025/3/6 13:43:24 23.27 120 50
2025/3/6 13:43:25 23.15 120 46
2025/3/6 13:43:26 23.33 120 47
2025/3/6 13:43:27 23.09 120 47
2025/3/6 13:43:28 23.15 120 51
2025/3/6 13:43:29 23.09 120 48
2025/3/6 13:43:30 23.09 120 47
2025/3/6 13:43:31 23.15 120 47
2025/3/6 13:43:32 23.15 120 48
2025/3/6 13:43:33 23.23 120 47
2025/3/6 13:43:34 23.15 120 49
2025/3/6 13:43:35 23.11 120 50
2025/3/6 13:43:36 23.17 120 49
2025/3/6 13:43:37 23.17 120 47
2025/3/6 13:43:38 23.23 120 47
2025/3/6 13:43:39 23.35 120 48
2025/3/6 13:43:40 23.29 120 48
2025/3/6 13:43:42 23.09 120 47
2025/3/6 13:43:43 23.11 120 47
2025/3/6 13:43:44 23.05 120 50
2025/3/6 13:43:45 23.33 120 48
2025/3/6 13:43:46 23.11 120 49
2025/3/6 13:43:47 23.17 120 50
2025/3/6 13:43:48 23.03 120 47
2025/3/6 13:43:49 23.21 120 50
2025/3/6 13:43:50 23.05 120 50
2025/3/6 13:43:51 23.21 120 48
2025/3/6 13:43:52 23.29 120 50
2025/3/6 13:43:53 23.15 120 49
2025/3/6 13:43:54 23.15 120 48
2025/3/6 13:43:55 23.11 120 50
2025/3/6 13:43:56 22.99 120 49
2025/3/6 13:43:57 23.23 120 48
2025/3/6 13:43:58 23.41 120 46
2025/3/6 13:43:59 22.93 120 50
2025/3/6 13:44:0 23.11 120 48
2025/3/6 13:44:2 22.99 120 49
2025/3/6 13:44:3 23.33 120 49
2025/3/6 13:44:4 23.09 120 50
2025/3/6 13:44:5 23.21 120 49
2025/3/6 13:44:6 23.23 120 52
2025/3/6 13:44:7 23.29 120 49
2025/3/6 13:44:8 23.17 120 49
2025/3/6 13:44:9 23.11 120 48
2025/3/6 13:44:10 23.21 120 50
2025/3/6 13:44:11 23.27 120 52
2025/3/6 13:44:12 23.29 120 49
2025/3/6 13:44:13 23.29 120 47
2025/3/6 13:44:14 23.17 120 49
2025/3/6 13:44:15 23.15 120 49
2025/3/6 13:44:16 23.15 120 50
2025/3/6 13:44:17 23.11 120 49
2025/3/6 13:44:18 22.95 120 52
2025/3/6 13:44:19 23.09 120 50
2025/3/6 13:44:20 23.03 120 49
2025/3/6 13:44:21 23.11 120 50
2025/3/6 13:44:23 23.27 120 52
2025/3/6 13:44:24 23.27 120 50
2025/3/6 13:44:25 23.27 120 50
2025/3/6 13:44:26 23.51 120 49
2025/3/6 13:44:27 23.27 120 48
2025/3/6 13:44:28 23.15 120 51
2025/3/6 13:44:29 23.39 120 51
2025/3/6 13:44:30 23.15 120 49
2025/3/6 13:44:31 23.05 120 50
2025/3/6 13:44:32 23.11 120 49
2025/3/6 13:44:33 23.05 120 50
2025/3/6 13:44:34 23.33 120 51
2025/3/6 13:44:35 23.21 120 47
2025/3/6 13:44:36 23.21 120 50
2025/3/6 13:44:37 23.17 120 51
2025/3/6 13:44:38 23.09 120 49
2025/3/6 13:44:39 23.09 120 52
2025/3/6 13:44:40 23.09 120 49
2025/3/6 13:44:41 23.27 120 49
2025/3/6 13:44:42 22.93 120 50
2025/3/6 13:44:44 23.23 120 49
2025/3/6 13:44:45 23.15 120 50
2025/3/6 13:44:46 23.29 120 47
2025/3/6 13:44:47 22.99 120 50
2025/3/6 13:44:48 23.15 120 48
2025/3/6 13:44:49 23.11 120 49
2025/3/6 13:44:50 23.23 120 50
2025/3/6 13:44:51 22.99 120 49
2025/3/6 13:44:52 23.05 120 50
2025/3/6 13:44:53 22.75 120 50
2025/3/6 13:44:54 23.11 120 51
2025/3/6 13:44:55 23.09 120 46
2025/3/6 13:44:56 22.99 120 49
2025/3/6 13:44:57 23.03 120 49
2025/3/6 13:44:58 22.93 120 48
2025/3/6 13:44:59 23.15 120 48
2025/3/6 13:45:0 23.11 120 52
2025/3/6 13:45:1 23.09 120 49
2025/3/6 13:45:2 23.03 120 49
2025/3/6 13:45:3 23.27 120 51
2025/3/6 13:45:5 23.17 120 48
2025/3/6 13:45:6 23.23 120 49
2025/3/6 13:45:7 23.21 120 49
2025/3/6 13:45:8 23.21 120 49
2025/3/6 13:45:9 23.11 120 48
2025/3/6 13:45:10 23.09 120 51
2025/3/6 13:45:11 23.21 120 51
2025/3/6 13:45:12 23.33 120 47
2025/3/6 13:45:13 23.17 120 50
2025/3/6 13:45:14 23.23 120 50
2025/3/6 13:45:15 23.27 120 50
2025/3/6 13:45:16 23.11 120 50
2025/3/6 13:45:17 23.11 120 50
2025/3/6 13:45:18 23.09 120 50
2025/3/6 13:45:19 23.47 120 50
2025/3/6 13:45:20 23.15 120 51
2025/3/6 13:45:21 23.17 120 51
2025/3/6 13:45:22 23.15 120 52
2025/3/6 13:45:23 23.23 120 50
2025/3/6 13:45:24 23.17 120 49
2025/3/6 13:45:26 23.15 120 47
2025/3/6 13:45:27 23.17 120 50
2025/3/6 13:45:28 23.09 120 51
2025/3/6 13:45:29 23.23 120 51
2025/3/6 13:45:30 23.21 120 49
2025/3/6 13:45:31 23.03 120 49
2025/3/6 13:45:32 23.11 120 49
2025/3/6 13:45:33 23.15 120 47
2025/3/6 13:45:34 23.05 120 48
2025/3/6 13:45:35 23.23 120 49
2025/3/6 13:45:36 23.23 120 49
2025/3/6 13:45:37 23.15 120 49
2025/3/6 13:45:38 23.21 120 51
2025/3/6 13:45:39 23.17 120 48
2025/3/6 13:45:40 23.27 120 52
2025/3/6 13:45:41 23.15 120 50
2025/3/6 13:45:42 22.95 120 50
2025/3/6 13:45:43 23.15 120 49
2025/3/6 13:45:44 23.23 120 51
2025/3/6 13:45:54 23.17 497 47
2025/3/6 13:45:55 23.17 120 47
2025/3/6 13:45:56 23.21 120 47
2025/3/6 13:45:57 23.23 120 48
2025/3/6 13:45:58 23.21 120 49
2025/3/6 13:45:59 23.23 120 48
2025/3/6 13:46:0 22.99 120 48
2025/3/6 13:46:1 23.17 120 46
2025/3/6 13:46:2 23.21 120 43
2025/3/6 13:46:4 23.15 120 125
2025/3/6 13:46:5 22.95 120 50
2025/3/6 13:46:8 22.95 3562 51
2025/3/6 13:46:9 23.21 3562 49
2025/3/6 13:46:10 23.11 3562 51
2025/3/6 13:46:11 23.15 3562 50
2025/3/6 13:46:12 23.15 3562 48
2025/3/6 13:46:13 23.21 3562 50
2025/3/6 13:46:14 22.99 3658 51
2025/3/6 13:46:15 23.21 3658 47
2025/3/6 13:46:16 23.15 3658 49
2025/3/6 13:46:17 22.99 3658 50
2025/3/6 13:46:18 22.99 3658 49
2025/3/6 13:46:19 23.21 139 44
2025/3/6 13:46:20 23.17 139 50
2025/3/6 13:46:21 23.21 139 50
2025/3/6 13:46:22 22.95 139 47
2025/3/6 13:46:23 22.99 142 51
2025/3/6 13:46:25 22.89 144 49
2025/3/6 13:46:26 22.95 144 45
2025/3/6 13:46:27 23.05 466 48
2025/3/6 13:46:28 22.95 466 50
2025/3/6 13:46:29 22.93 147 47
2025/3/6 13:46:30 23.09 147 49
2025/3/6 13:46:31 22.95 150 50
2025/3/6 13:46:32 23.05 150 49
2025/3/6 13:46:33 23.03 150 47
2025/3/6 13:46:34 22.95 152 48
2025/3/6 13:46:35 22.99 152 47
2025/3/6 13:46:36 23.11 152 48
2025/3/6 13:46:37 22.89 129 47
2025/3/6 13:46:38 23.09 129 48
2025/3/6 13:46:39 22.87 151 49
2025/3/6 13:46:40 22.89 151 48
2025/3/6 13:46:41 23.41 151 48
2025/3/6 13:46:42 23.29 151 47
2025/3/6 13:46:43 23.11 151 48
2025/3/6 13:46:44 23.11 151 48
2025/3/6 13:46:46 22.81 151 45
2025/3/6 13:46:47 23.11 151 46
2025/3/6 13:46:48 23.15 151 45
2025/3/6 13:46:49 23.11 151 45
2025/3/6 13:46:50 23.03 151 46
2025/3/6 13:46:51 23.09 151 49
2025/3/6 13:46:52 23.27 151 45
2025/3/6 13:46:53 23.45 151 48
2025/3/6 13:46:54 23.09 151 47
2025/3/6 13:46:55 23.27 151 46
2025/3/6 13:46:56 23.15 151 48
2025/3/6 13:46:57 23.11 151 46
2025/3/6 13:46:58 22.89 151 44
2025/3/6 13:46:59 23.15 151 44
2025/3/6 13:47:0 23.27 151 46
2025/3/6 13:47:1 23.11 151 49
2025/3/6 13:47:10 23.03 158 47
2025/3/6 13:47:11 23.21 158 47
2025/3/6 13:47:12 23.09 158 48
2025/3/6 13:47:13 23.15 158 44
2025/3/6 13:47:14 23.35 158 47
2025/3/6 13:47:15 23.09 158 46
2025/3/6 13:47:16 23.33 158 45
2025/3/6 13:47:17 23.35 158 47
2025/3/6 13:47:18 23.27 158 45
2025/3/6 13:47:19 23.23 158 46
2025/3/6 13:47:20 22.99 158 43
2025/3/6 13:47:21 23.17 158 45
2025/3/6 13:47:22 23.11 158 49
2025/3/6 13:47:23 23.15 158 46
2025/3/6 13:47:24 23.21 158 48
2025/3/6 13:47:25 23.09 158 46
2025/3/6 13:47:26 23.11 158 46
2025/3/6 13:47:28 22.87 158 44
2025/3/6 13:47:29 23.09 159 47
2025/3/6 13:47:30 23.15 159 46
2025/3/6 13:47:31 23.15 159 49
2025/3/6 13:47:32 22.99 159 46
2025/3/6 13:47:33 23.21 159 47
2025/3/6 13:47:34 23.15 159 49
2025/3/6 13:47:35 22.99 159 49
2025/3/6 13:47:36 23.15 159 42
2025/3/6 13:47:37 23.39 159 47
2025/3/6 13:47:38 23.11 159 49
2025/3/6 13:47:39 22.95 159 48
2025/3/6 13:47:40 22.99 159 44
2025/3/6 13:47:41 22.87 159 45
2025/3/6 13:47:42 22.81 159 46
2025/3/6 13:47:43 23.23 159 49
2025/3/6 13:47:44 23.09 159 47
2025/3/6 13:47:45 23.11 159 46
2025/3/6 13:47:46 22.99 159 47
2025/3/6 13:47:47 22.93 159 46
2025/3/6 13:47:49 23.35 159 50
2025/3/6 13:47:50 23.05 159 46
2025/3/6 13:47:51 23.15 159 47
2025/3/6 13:47:52 23.05 159 47
2025/3/6 13:47:53 23.15 159 47
2025/3/6 13:47:54 23.27 159 47
2025/3/6 13:47:55 23.27 159 49
2025/3/6 13:47:56 23.11 159 48
2025/3/6 13:47:57 23.03 159 47
2025/3/6 13:47:58 22.93 159 47
2025/3/6 13:47:59 22.99 159 50
2025/3/6 13:48:0 23.27 159 45
2025/3/6 13:48:1 23.33 159 47
2025/3/6 13:48:2 22.99 159 48
2025/3/6 13:48:3 23.33 159 45
2025/3/6 13:48:4 23.11 159 47
2025/3/6 13:48:5 23.03 159 48
2025/3/6 13:48:6 23.33 159 50
2025/3/6 13:48:7 23.03 159 47
2025/3/6 13:48:9 22.99 159 44
2025/3/6 13:48:10 23.09 159 47
2025/3/6 13:48:11 23.17 159 48
2025/3/6 13:48:12 23.05 159 49
2025/3/6 13:48:13 23.15 159 48
2025/3/6 13:48:14 23.11 159 47
2025/3/6 13:48:15 22.81 159 48
2025/3/6 13:48:16 23.21 159 48
2025/3/6 13:48:17 23.27 159 48
2025/3/6 13:48:18 23.11 159 48
2025/3/6 13:48:19 23.15 159 45
2025/3/6 13:48:20 22.95 159 46
2025/3/6 13:48:21 23.15 159 48
2025/3/6 13:48:22 23.21 159 48
2025/3/6 13:48:23 22.99 159 46
2025/3/6 13:48:24 22.83 159 49
2025/3/6 13:48:25 23.09 159 49
2025/3/6 13:48:26 23.03 159 49
2025/3/6 13:48:27 23.29 159 48
2025/3/6 13:48:28 23.11 159 46
2025/3/6 13:48:30 23.05 159 50
2025/3/6 13:48:31 23.11 159 49
2025/3/6 13:48:32 23.09 159 48
2025/3/6 13:48:33 23.29 159 46
2025/3/6 13:48:34 23.17 159 45
2025/3/6 13:48:35 23.29 159 47
2025/3/6 13:48:36 22.99 159 45
2025/3/6 13:48:37 23.03 159 51
2025/3/6 13:48:38 23.03 159 46
2025/3/6 13:48:39 22.81 159 49
2025/3/6 13:48:40 23.09 159 47
2025/3/6 13:48:41 23.15 159 49
2025/3/6 13:48:42 23.03 159 47
2025/3/6 13:48:43 23.21 159 51
2025/3/6 13:48:44 23.21 159 49
2025/3/6 13:48:45 23.09 159 46
2025/3/6 13:48:46 23.27 159 46
2025/3/6 13:48:47 23.21 159 48
2025/3/6 13:48:48 23.03 159 48
2025/3/6 13:48:49 23.29 159 49
2025/3/6 13:48:51 23.29 159 45
2025/3/6 13:48:52 23.15 159 48
2025/3/6 13:48:53 23.33 159 50
2025/3/6 13:48:54 23.11 159 49
2025/3/6 13:48:55 23.39 159 48
2025/3/6 13:48:56 23.15 159 49
2025/3/6 13:48:57 23.09 159 49
2025/3/6 13:48:58 23.23 159 47
2025/3/6 13:48:59 23.11 159 51
2025/3/6 13:49:0 22.95 159 46
2025/3/6 13:49:1 23.05 159 48
2025/3/6 13:49:2 23.17 159 47
2025/3/6 13:49:3 23.11 159 48
2025/3/6 13:49:4 23.03 159 49
2025/3/6 13:49:5 23.05 159 48
2025/3/6 13:49:6 23.39 159 48
2025/3/6 13:49:7 23.15 159 51
2025/3/6 13:49:8 23.21 159 47
2025/3/6 13:49:9 23.11 159 46
2025/3/6 13:49:10 23.21 159 47
2025/3/6 13:49:12 23.29 159 47
2025/3/6 13:49:13 23.33 159 46
2025/3/6 13:49:14 23.23 159 50
2025/3/6 13:49:15 22.99 159 50
2025/3/6 13:49:16 23.05 159 49
2025/3/6 13:49:17 23.03 159 45
2025/3/6 13:49:18 23.05 159 47
2025/3/6 13:49:19 23.17 159 48
2025/3/6 13:49:53 22.95 85 45
2025/3/6 13:49:54 22.89 85 46
2025/3/6 13:49:55 23.11 129 49
2025/3/6 13:49:56 22.95 129 46
2025/3/6 13:49:57 23.23 129 49
2025/3/6 13:49:58 22.95 129 49
2025/3/6 13:49:59 23.17 129 46
2025/3/6 13:50:0 23.05 129 43
2025/3/6 13:50:1 23.03 129 46
2025/3/6 13:50:2 22.95 129 48
2025/3/6 13:50:4 23.05 129 48
2025/3/6 13:50:5 23.15 129 49
2025/3/6 13:50:6 23.11 130 49
2025/3/6 13:50:7 23.11 130 48
2025/3/6 13:50:8 22.99 130 50
2025/3/6 13:50:9 23.05 130 48
2025/3/6 13:50:10 22.99 130 50
2025/3/6 13:50:11 22.95 130 51
2025/3/6 13:50:12 23.03 130 48
2025/3/6 13:50:13 23.23 130 53
2025/3/6 13:50:14 22.99 130 50
2025/3/6 13:50:15 23.03 130 51
2025/3/6 13:50:16 22.87 130 48
2025/3/6 13:50:17 22.95 130 48
2025/3/6 13:50:18 22.87 130 49
2025/3/6 13:50:19 22.99 130 48
2025/3/6 13:50:20 22.87 130 48
2025/3/6 13:50:21 22.77 130 49
2025/3/6 13:50:22 22.99 130 49
2025/3/6 13:50:23 22.81 130 49
2025/3/6 13:50:25 22.89 130 50
2025/3/6 13:50:26 23.05 130 50
2025/3/6 13:50:27 22.69 130 48
2025/3/6 13:50:28 22.93 130 46
2025/3/6 13:50:29 23.05 130 45
2025/3/6 13:50:30 22.99 130 47
2025/3/6 13:50:31 23.09 130 49
2025/3/6 13:50:32 23.09 130 49
2025/3/6 13:50:33 22.93 130 50
2025/3/6 13:50:34 23.09 130 50
2025/3/6 13:50:35 22.99 130 47
2025/3/6 13:50:36 22.87 130 50
2025/3/6 13:50:37 23.15 130 47
2025/3/6 13:50:38 22.83 130 50
2025/3/6 13:50:39 22.87 130 46
2025/3/6 13:50:40 22.83 130 48
2025/3/6 13:50:41 22.89 130 45
2025/3/6 13:50:42 22.77 130 47
2025/3/6 13:50:43 22.71 130 49
2025/3/6 13:50:44 22.95 130 47
2025/3/6 13:50:46 22.95 130 48
2025/3/6 13:50:47 22.87 130 50
2025/3/6 13:50:48 22.95 130 48
2025/3/6 13:50:49 22.81 130 50
2025/3/6 13:50:50 22.93 130 50
2025/3/6 13:50:51 22.83 130 50
2025/3/6 13:50:52 22.89 130 48
2025/3/6 13:50:53 22.87 130 46
2025/3/6 13:50:54 22.75 130 48
2025/3/6 13:50:55 22.89 130 46
2025/3/6 13:50:56 22.75 130 47
2025/3/6 13:53:31 22.65 78 48
2025/3/6 13:53:32 22.53 78 47
2025/3/6 13:53:33 22.51 60 47
2025/3/6 13:53:34 22.51 136 45
2025/3/6 13:53:35 22.51 136 49
2025/3/6 13:53:36 22.53 136 51
2025/3/6 13:53:37 22.57 136 47
2025/3/6 13:53:38 22.43 136 48
2025/3/6 13:53:39 22.69 136 49
2025/3/6 13:53:40 22.25 140 49
2025/3/6 13:53:41 22.65 140 48
2025/3/6 13:53:42 22.51 145 45
2025/3/6 13:53:43 22.51 145 47
2025/3/6 13:53:44 22.35 145 50
2025/3/6 13:53:46 22.37 145 50
2025/3/6 13:53:47 22.59 145 49
2025/3/6 13:53:48 22.51 145 48
2025/3/6 13:53:49 22.47 145 48
2025/3/6 13:53:50 22.69 145 53
2025/3/6 13:53:51 22.57 145 47
2025/3/6 13:53:52 22.47 145 48
2025/3/6 13:53:53 22.43 145 50
2025/3/6 13:53:54 22.23 145 46
2025/3/6 13:53:55 22.19 145 46
2025/3/6 13:53:56 22.53 145 51
2025/3/6 13:53:57 22.65 145 49
2025/3/6 13:53:58 22.43 145 47
2025/3/6 13:53:59 22.53 145 49
2025/3/6 13:54:0 22.51 145 49
2025/3/6 13:54:1 22.57 145 50
2025/3/6 13:54:2 22.63 145 49
2025/3/6 13:54:3 22.43 145 48
2025/3/6 13:54:4 22.43 145 49
2025/3/6 13:54:5 22.29 145 50
2025/3/6 13:54:7 22.57 145 51
2025/3/6 13:54:8 22.43 145 50
2025/3/6 13:54:9 22.41 145 49
2025/3/6 13:54:10 22.59 145 50
2025/3/6 13:54:11 22.63 145 50
2025/3/6 13:54:12 22.63 145 49
2025/3/6 13:54:13 22.43 145 49
2025/3/6 13:54:14 22.43 145 50
2025/3/6 13:54:15 22.47 145 50
2025/3/6 13:54:16 22.13 145 49
2025/3/6 13:54:17 22.31 145 50
2025/3/6 13:54:18 22.35 145 50
2025/3/6 13:54:19 22.25 145 51
2025/3/6 13:54:20 22.47 145 49
2025/3/6 13:54:21 22.43 145 48
2025/3/6 13:54:22 22.63 145 50
2025/3/6 13:54:23 22.41 145 51
2025/3/6 13:54:24 22.43 145 49
2025/3/6 13:54:25 22.57 145 49
2025/3/6 13:54:26 22.47 145 47
2025/3/6 13:54:28 22.53 145 50
2025/3/6 13:54:29 22.37 145 50
2025/3/6 13:54:30 22.41 145 49
2025/3/6 13:54:31 22.29 145 53
2025/3/6 13:54:32 22.65 145 50
2025/3/6 13:54:33 22.37 145 51
2025/3/6 13:54:34 22.47 145 47
2025/3/6 13:54:35 22.41 145 49
2025/3/6 13:54:36 22.41 145 49
2025/3/6 13:54:37 22.53 145 48
2025/3/6 13:54:38 22.53 145 49
2025/3/6 13:54:39 22.51 145 49
2025/3/6 13:54:40 22.51 145 50
2025/3/6 13:54:41 22.43 145 51
2025/3/6 13:54:42 22.53 145 49
2025/3/6 13:54:43 22.65 145 51
2025/3/6 13:54:44 22.57 145 50
2025/3/6 13:54:45 22.35 145 51
2025/3/6 13:54:46 22.47 145 51
2025/3/6 13:54:47 22.37 145 51
2025/3/6 13:54:49 22.43 145 49
2025/3/6 13:54:50 22.43 145 48
2025/3/6 13:54:51 22.43 145 51
2025/3/6 13:54:52 22.65 145 49
2025/3/6 13:54:53 22.51 145 51
2025/3/6 13:54:54 22.35 145 50
2025/3/6 13:54:55 22.35 145 51
2025/3/6 13:54:56 22.37 145 49
2025/3/6 13:54:57 22.25 145 49
2025/3/6 13:54:58 22.31 145 50
2025/3/6 13:54:59 22.65 145 53
2025/3/6 13:55:0 22.51 145 52
2025/3/6 13:55:1 22.37 145 50
2025/3/6 13:55:2 22.53 145 52
2025/3/6 13:55:3 22.65 145 52
2025/3/6 13:55:4 22.53 145 53
2025/3/6 13:55:5 22.37 145 48
2025/3/6 13:55:6 22.29 145 52
2025/3/6 13:55:7 22.65 145 50
2025/3/6 13:55:8 22.43 145 48
2025/3/6 13:55:10 22.57 145 51
2025/3/6 13:55:11 22.41 145 53
2025/3/6 13:55:12 22.41 145 52
2025/3/6 13:55:13 22.63 145 48
2025/3/6 13:55:14 22.31 145 51
2025/3/6 13:55:15 22.69 145 52
2025/3/6 13:55:16 22.65 145 52
2025/3/6 13:55:17 22.65 145 51
2025/3/6 13:55:18 22.43 145 53
2025/3/6 13:55:19 22.25 145 54
2025/3/6 13:55:20 22.43 145 51
2025/3/6 13:55:21 22.47 145 51
2025/3/6 13:55:22 22.63 145 51
2025/3/6 13:55:23 22.29 145 52
2025/3/6 13:55:24 22.31 145 50
2025/3/6 13:55:25 22.59 145 53
2025/3/6 13:55:26 22.53 145 53
2025/3/6 13:55:27 22.65 145 53
2025/3/6 13:55:28 22.41 145 52
2025/3/6 13:55:29 22.47 145 53
2025/3/6 13:55:31 22.41 145 53
2025/3/6 13:55:32 22.57 145 53
2025/3/6 13:55:33 22.41 145 52
2025/3/6 13:55:34 22.69 145 54
2025/3/6 13:55:35 22.53 145 53
2025/3/6 13:55:36 22.37 145 54
2025/3/6 13:55:37 22.65 145 55
2025/3/6 13:55:38 22.43 145 50
2025/3/6 13:55:39 22.51 145 53
2025/3/6 13:55:40 22.41 145 52
2025/3/6 13:55:41 22.41 145 52
2025/3/6 13:55:42 22.51 145 53
2025/3/6 13:55:43 22.41 145 54
2025/3/6 13:55:44 22.59 145 52
2025/3/6 13:55:45 22.75 145 51
2025/3/6 13:55:46 22.69 145 53
2025/3/6 13:55:47 22.53 145 52
2025/3/6 13:55:48 22.31 145 53
2025/3/6 13:55:49 22.69 145 50
2025/3/6 13:55:50 22.65 145 52
2025/3/6 13:55:52 22.51 145 54
2025/3/6 13:55:53 22.43 145 54
2025/3/6 13:55:54 22.47 145 53
2025/3/6 13:55:55 22.43 145 53
2025/3/6 13:55:56 22.31 145 52
2025/3/6 13:55:57 22.65 145 54
2025/3/6 13:55:58 22.51 145 55
2025/3/6 13:55:59 22.59 145 52
2025/3/6 13:56:0 22.77 145 53
2025/3/6 13:56:1 22.59 145 54
2025/3/6 13:56:2 22.43 145 52
2025/3/6 13:56:3 22.59 145 51
2025/3/6 13:56:4 22.47 145 54
2025/3/6 13:56:5 22.51 145 52
2025/3/6 13:56:6 22.35 145 53
2025/3/6 13:56:7 22.57 145 52
2025/3/6 13:56:8 22.59 145 51
2025/3/6 13:56:9 22.65 145 51
2025/3/6 13:56:10 22.53 145 51
2025/3/6 13:56:11 22.57 145 54
2025/3/6 13:56:13 22.31 145 51
2025/3/6 13:56:14 22.43 145 53
2025/3/6 13:56:15 22.23 145 53
2025/3/6 13:56:16 22.41 145 52
2025/3/6 13:56:17 22.63 145 55
2025/3/6 13:56:18 22.59 145 55
2025/3/6 13:56:19 22.43 145 52
2025/3/6 13:56:20 22.47 145 53
2025/3/6 13:56:21 22.57 145 52
2025/3/6 13:56:22 22.43 145 53
2025/3/6 13:56:23 22.35 145 52
2025/3/6 13:56:24 22.47 145 54
2025/3/6 13:56:25 22.41 145 53
2025/3/6 13:56:26 22.47 145 53
2025/3/6 13:56:27 22.53 145 58
2025/3/6 13:56:28 22.35 145 53
2025/3/6 13:56:29 22.51 145 52
2025/3/6 13:56:30 22.71 145 56
2025/3/6 13:56:31 22.23 145 51
2025/3/6 13:56:32 22.47 145 51
2025/3/6 13:56:34 22.35 145 50
2025/3/6 13:56:35 22.35 145 51
2025/3/6 13:56:36 22.51 145 52
2025/3/6 13:56:37 22.37 145 52
2025/3/6 13:56:38 22.51 145 51
2025/3/6 13:56:39 22.41 145 53
2025/3/6 13:56:40 22.53 145 50
2025/3/6 13:56:41 22.47 145 55
2025/3/6 13:56:42 22.31 145 51
2025/3/6 13:56:43 22.47 145 51
2025/3/6 13:56:44 22.63 145 53
